order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_pct
OI0014085,O008029,P0050,1,37.48,25.09,0.15
OI0014086,O008030,P0026,1,83.69,62.24,0.0
OI0014087,O008031,P0030,3,98.06,81.4,0.1
OI0014088,O008031,P0076,1,98.05,69.15,0.0
OI0014089,O008032,P0024,2,12.18,8.09,0.25
OI0014090,O008032,P0038,1,18.58,12.04,0.25
OI0014091,O008033,P0009,1,91.84,74.24,0.15
OI0014092,O008034,P0022,1,147.59,109.16,0.0
OI0014093,O008034,P0066,1,55.19,36.04,0.1
OI0014094,O008034,P0001,1,104.29,51.81,0.0
OI0014095,O008034,P0058,1,15.3,9.26,0.05
OI0014096,O008035,P0006,1,141.81,116.74,0.1
OI0014097,O008035,P0067,1,40.49,20.06,0.0
OI0014098,O008036,P0044,1,54.83,31.55,0.0
OI0014099,O008036,P0037,3,71.17,40.01,0.05
OI0014100,O008036,P0045,3,107.14,81.3,0.1
OI0014101,O008036,P0015,1,85.34,42.62,0.0
OI0014102,O008037,P0018,4,106.9,67.11,0.0
OI0014103,O008037,P0073,1,71.53,36.73,0.0
OI0014104,O008038,P0017,1,111.16,82.59,0.0
OI0014105,O008038,P0034,2,31.07,16.84,0.05
OI0014106,O008039,P0051,1,35.69,29.11,0.1
OI0014107,O008039,P0016,2,76.36,48.46,0.1
OI0014108,O008040,P0011,1,85.82,57.2,0.0
OI0014109,O008040,P0074,1,96.73,60.48,0.0
OI0014110,O008041,P0071,1,97.52,61.97,0.0
OI0014111,O008042,P0052,1,66.41,36.46,0.0
OI0014112,O008042,P0056,1,73.1,51.66,0.1
OI0014113,O008042,P0006,1,157.57,116.74,0.0
OI0014114,O008043,P0015,2,76.81,42.62,0.1
OI0014115,O008043,P0055,1,20.97,12.54,0.1
OI0014116,O008043,P0004,2,130.14,106.23,0.1
OI0014117,O008044,P0017,1,105.6,82.59,0.05
OI0014118,O008044,P0062,1,58.49,38.11,
OI0014119,O008045,P0009,1,108.05,74.24,0.0
OI0014120,O008046,P0072,1,101.87,62.1,0.0
OI0014121,O008047,P0007,3,185.79,152.42,0.1
OI0014122,O008048,P0064,2,59.7,32.56,0.1
OI0014123,O008048,P0033,1,23.59,12.65,0.0
OI0014124,O008049,P0033,1,22.41,12.65,0.05
OI0014125,O008049,P0008,1,188.32,130.06,0.0
OI0014126,O008050,P0035,1,67.46,66.64,0.25
OI0014127,O008051,P0020,1,53.1,32.72,0.1
OI0014128,O008051,P0005,1,37.95,26.57,0.0
OI0014129,O008051,P0023,2,129.3,91.19,0.0
OI0014130,O008051,P0051,1,39.65,29.11,0.0
OI0014131,O008052,P0007,2,175.47,152.42,0.15
OI0014132,O008053,P0002,1,132.1,116.2,0.15
OI0014133,O008054,P0075,4,111.02,76.63,0.1
OI0014134,O008054,P0063,1,34.62,25.63,0.0
OI0014135,O008054,P0027,3,74.57,55.24,0.1
OI0014136,O008055,P0001,1,78.22,51.81,0.25
OI0014137,O008055,P0047,1,82.91,81.25,0.25
OI0014138,O008056,P0054,3,83.82,48.25,0.05
OI0014139,O008057,P0067,1,40.49,20.06,0.0
OI0014140,O008057,P0057,1,79.16,58.0,0.1
OI0014141,O008058,P0067,1,32.39,20.06,0.2
OI0014142,O008058,P0035,1,71.96,66.64,0.2
OI0014143,O008059,P0042,1,102.74,82.37,0.1
OI0014144,O008060,P0029,1,117.87,78.17,0.2
OI0014145,O008061,P0028,1,149.26,100.65,0.0
OI0014146,O008061,P0050,1,44.09,25.09,0.0
OI0014147,O008062,P0054,1,88.23,48.25,0.0
OI0014148,O008062,P0004,1,144.6,106.23,0.0
OI0014149,O008063,P0060,4,77.07,44.27,0.0
OI0014150,O008064,P0046,1,43.82,26.25,0.0
OI0014151,O008064,P0061,1,83.05,55.47,0.0
OI0014152,O008065,P0021,2,113.17,102.9,0.2
OI0014153,O008066,P0074,1,96.73,60.48,0.0
OI0014154,O008066,P0079,1,38.37,24.3,0.0
OI0014155,O008067,P0036,2,27.85,19.51,0.0
OI0014156,O008068,P0027,1,82.86,55.24,0.0
OI0014157,O008068,P0045,2,119.05,81.3,0.0
OI0014158,O008069,P0014,1,67.27,64.13,0.25
OI0014159,O008070,P0046,1,41.63,26.25,0.05
OI0014160,O008071,P0076,1,98.05,69.15,0.0
OI0014161,O008072,P0036,1,25.06,19.51,0.1
OI0014162,O008073,P0075,1,123.35,76.63,0.0
OI0014163,O008074,P0034,1,29.44,16.84,0.1
OI0014164,O008075,P0016,1,76.36,48.46,0.1
OI0014165,O008075,P0048,4,80.24,58.89,0.0
OI0014166,O008075,P0070,1,42.86,25.41,0.05
OI0014167,O008076,P0056,1,81.22,51.66,0.0
OI0014168,O008077,P0039,1,35.65,25.98,0.05
OI0014169,O008078,P0021,1,120.24,102.9,0.15
OI0014170,O008078,P0003,1,112.27,63.03,0.15
OI0014171,O008079,P0029,2,139.97,78.17,0.05
OI0014172,O008080,P0063,1,29.43,25.63,0.15
OI0014173,O008081,P0069,1,69.26,55.28,0.1
OI0014174,O008082,P0028,1,134.33,100.65,0.1
OI0014175,O008083,P0030,1,108.96,81.4,0.0
OI0014176,O008083,P0053,3,19.4,13.07,0.0
OI0014177,O008083,P0079,1,38.37,24.3,0.0
OI0014178,O008083,P0061,1,83.05,55.47,0.0
OI0014179,O008084,P0023,2,129.3,91.19,0.0
OI0014180,O008085,P0048,1,68.2,58.89,0.15
OI0014181,O008085,P0001,1,88.65,51.81,0.15
OI0014182,O008086,P0066,1,52.12,36.04,0.15
OI0014183,O008086,P0049,1,38.52,25.17,0.15
OI0014184,O008086,P0063,1,29.43,25.63,0.15
OI0014185,O008087,P0039,1,37.53,25.98,0.0
OI0014186,O008088,P0076,1,98.05,69.15,0.0
OI0014187,O008089,P0048,1,68.2,58.89,0.15
OI0014188,O008090,P0011,1,64.36,57.2,0.25
OI0014189,O008090,P0010,1,42.33,30.66,0.25
OI0014190,O008090,P0080,2,60.24,56.96,0.35
OI0014191,O008091,P0068,2,149.34,110.79,0.15
OI0014192,O008092,P0020,2,59.0,32.72,0.0
OI0014193,O008092,P0065,1,107.59,62.97,0.0
OI0014194,O008093,P0073,1,67.95,36.73,0.05
OI0014195,O008093,P0008,1,178.9,130.06,0.05
OI0014196,O008094,P0001,1,99.08,51.81,0.05
OI0014197,O008094,P0053,1,18.43,13.07,0.05
OI0014198,O008095,P0038,2,23.53,12.04,0.05
OI0014199,O008096,P0020,1,56.05,32.72,0.05
OI0014200,O008096,P0052,1,66.41,36.46,0.0
OI0014201,O008097,P0079,1,36.45,24.3,0.05
OI0014202,O008098,P0059,2,38.61,25.49,0.1
OI0014203,O008099,P0038,2,24.77,12.04,0.0
OI0014204,O008099,P0074,1,96.73,60.48,0.0
OI0014205,O008099,P0008,4,188.32,130.06,0.0
OI0014206,O008099,P0015,1,85.34,42.62,0.0
OI0014207,O008100,P0079,1,36.45,24.3,0.05
OI0014208,O008101,P0077,1,75.29,61.98,0.1
OI0014209,O008101,P0049,1,40.79,25.17,0.1
OI0014210,O008102,P0039,4,31.9,25.98,0.15
OI0014211,O008103,P0025,1,111.14,71.68,0.0
OI0014212,O008103,P0059,1,36.46,25.49,0.15
OI0014213,O008104,P0077,2,79.48,61.98,0.05
OI0014214,O008105,P0026,3,79.51,62.24,0.05
OI0014215,O008105,P0040,1,22.08,14.74,0.1
OI0014216,O008106,P0026,1,75.32,62.24,0.1
OI0014217,O008106,P0023,2,116.37,91.19,0.1
OI0014218,O008107,P0078,2,105.61,62.62,0.0
OI0014219,O008108,P0073,2,71.53,36.73,0.0
OI0014220,O008108,P0066,1,61.32,36.04,0.0
OI0014221,O008108,P0033,1,22.41,12.65,0.05
OI0014222,O008109,P0019,1,80.29,70.31,0.2
OI0014223,O008109,P0036,1,22.28,19.51,0.2
OI0014224,O008110,P0020,3,53.1,32.72,0.1
OI0014225,O008111,P0036,1,27.85,19.51,0.0
OI0014226,O008112,P0077,1,62.74,61.98,0.25
OI0014227,O008113,P0072,1,86.59,62.1,0.15
OI0014228,O008113,P0015,1,68.27,42.62,0.2
OI0014229,O008114,P0076,2,98.05,69.15,0.0
OI0014230,O008115,P0011,1,85.82,57.2,0.0
OI0014231,O008116,P0037,1,67.43,40.01,0.1
OI0014232,O008117,P0019,1,85.31,70.31,0.15
OI0014233,O008118,P0020,2,50.15,32.72,0.15
OI0014234,O008119,P0021,1,141.46,102.9,0.0
OI0014235,O008120,P0043,4,73.65,46.28,0.1
OI0014236,O008121,P0011,2,72.95,57.2,0.15
OI0014237,O008122,P0070,1,42.86,25.41,0.05
OI0014238,O008123,P0011,2,81.53,57.2,0.05
OI0014239,O008123,P0012,1,125.12,84.41,0.05
OI0014240,O008124,P0072,1,101.87,62.1,0.0
OI0014241,O008124,P0049,1,45.32,25.17,0.0
OI0014242,O008124,P0076,2,93.15,69.15,0.05
OI0014243,O008125,P0028,2,126.87,100.65,0.15
OI0014244,O008126,P0080,3,74.14,56.96,0.2
OI0014245,O008127,P0070,1,42.86,25.41,0.05
OI0014246,O008128,P0075,1,123.35,76.63,0.0
OI0014247,O008129,P0035,1,89.95,66.64,0.0
OI0014248,O008129,P0066,3,61.32,36.04,0.0
OI0014249,O008129,P0073,3,71.53,36.73,0.0
OI0014250,O008130,P0061,1,78.9,55.47,0.05
OI0014251,O008131,P0018,1,90.87,67.11,0.15
OI0014252,O008132,P0004,1,130.14,106.23,0.1
OI0014253,O008133,P0044,2,54.83,31.55,0.0
OI0014254,O008134,P0045,1,101.19,81.3,0.15
OI0014255,O008134,P0032,1,99.77,46.41,0.0
OI0014256,O008135,P0029,3,125.24,78.17,0.15
OI0014257,O008135,P0062,1,49.72,38.11,0.15
OI0014258,O008135,P0002,1,132.1,116.2,0.15
OI0014259,O008136,P0031,1,98.19,75.58,0.1
OI0014260,O008137,P0003,1,112.27,63.03,0.15
OI0014261,O008137,P0058,2,15.3,9.26,0.05
OI0014262,O008138,P0005,3,36.05,26.57,0.05
OI0014263,O008138,P0066,1,52.12,36.04,0.15
OI0014264,O008138,P0080,1,92.68,56.96,0.0
OI0014265,O008138,P0003,4,132.08,63.03,0.0
OI0014266,O008139,P0021,3,141.46,102.9,0.0
OI0014267,O008140,P0009,1,102.65,74.24,0.05
OI0014268,O008140,P0012,1,125.12,84.41,0.05
OI0014269,O008141,P0034,2,29.44,16.84,0.1
OI0014270,O008141,P0055,1,23.3,12.54,0.0
OI0014271,O008141,P0063,1,34.62,25.63,0.0
OI0014272,O008142,P0068,1,175.7,110.79,0.0
OI0014273,O008142,P0018,1,106.9,67.11,0.0
OI0014274,O008142,P0040,1,23.3,14.74,0.05
OI0014275,O008142,P0080,1,88.05,56.96,0.05
OI0014276,O008143,P0072,1,76.4,62.1,0.25
OI0014277,O008144,P0075,1,123.35,76.63,0.0
OI0014278,O008145,P0016,2,80.6,48.46,0.05
OI0014279,O008146,P0005,2,30.36,26.57,0.2
OI0014280,O008146,P0015,3,68.27,42.62,0.2
OI0014281,O008147,P0034,3,26.17,16.84,0.2
OI0014282,O008147,P0048,1,64.19,58.89,0.2
OI0014283,O008148,P0027,1,70.43,55.24,0.15
OI0014284,O008148,P0004,2,122.91,106.23,0.15
OI0014285,O008149,P0076,1,98.05,69.15,0.0
OI0014286,O008149,P0021,3,141.46,102.9,0.0
OI0014287,O008150,P0005,1,36.05,26.57,0.05
OI0014288,O008151,P0070,1,45.12,25.41,0.0
OI0014289,O008152,P0068,3,175.7,110.79,0.0
OI0014290,O008153,P0009,1,108.05,74.24,0.0
OI0014291,O008154,P0056,4,77.16,51.66,0.05
OI0014292,O008155,P0042,1,114.15,82.37,0.0
OI0014293,O008156,P0018,2,106.9,67.11,0.0
OI0014294,O008156,P0036,2,26.46,19.51,0.05
OI0014295,O008157,P0016,3,80.6,48.46,0.05
OI0014296,O008158,P0055,1,19.8,12.54,0.15
OI0014297,O008158,P0026,3,83.69,62.24,0.0
OI0014298,O008158,P0066,1,58.25,36.04,0.05
OI0014299,O008159,P0065,2,107.59,62.97,0.0
OI0014300,O008159,P0070,1,38.35,25.41,0.15
OI0014301,O008159,P0042,1,114.15,82.37,0.0
OI0014302,O008160,P0008,2,169.49,130.06,0.1
OI0014303,O008161,P0027,1,74.57,55.24,0.1
OI0014304,O008162,P0058,1,16.1,9.26,0.0
OI0014305,O008163,P0036,1,26.46,19.51,0.05
OI0014306,O008163,P0080,1,83.41,56.96,0.1
OI0014307,O008163,P0010,1,53.62,30.66,0.05
OI0014308,O008164,P0055,1,23.3,12.54,0.0
OI0014309,O008164,P0076,1,93.15,69.15,0.05
OI0014310,O008164,P0030,1,108.96,81.4,0.0
OI0014311,O008165,P0060,1,69.36,44.27,0.1
OI0014312,O008166,P0060,1,77.07,44.27,0.0
OI0014313,O008167,P0058,1,12.88,9.26,0.2
OI0014314,O008167,P0036,1,22.28,19.51,0.2
OI0014315,O008168,P0048,4,80.24,58.89,0.0
OI0014316,O008168,P0035,1,89.95,66.64,0.0
OI0014317,O008168,P0009,1,102.65,74.24,0.05
OI0014318,O008169,P0010,1,47.97,30.66,0.15
OI0014319,O008169,P0054,1,88.23,48.25,0.0
OI0014320,O008169,P0001,2,104.29,51.81,0.0
OI0014321,O008170,P0076,1,88.24,69.15,0.1
OI0014322,O008171,P0032,1,89.79,46.41,0.1
OI0014323,O008171,P0043,1,81.83,46.28,0.0
OI0014324,O008172,P0036,3,27.85,19.51,0.0
OI0014325,O008172,P0039,1,37.53,25.98,0.0
OI0014326,O008172,P0011,1,72.95,57.2,0.15
OI0014327,O008173,P0044,1,52.09,31.55,0.05
OI0014328,O008173,P0002,1,139.87,116.2,0.1
OI0014329,O008173,P0033,2,23.59,12.65,0.0
OI0014330,O008173,P0025,1,111.14,71.68,0.0
OI0014331,O008174,P0062,1,52.64,38.11,0.1
OI0014332,O008175,P0004,1,115.68,106.23,0.2
OI0014333,O008175,P0051,4,37.67,29.11,0.05
OI0014334,O008175,P0035,2,76.46,66.64,0.15
OI0014335,O008175,P0077,2,66.93,61.98,0.2
OI0014336,O008176,P0027,1,74.57,55.24,0.1
OI0014337,O008176,P0080,2,92.68,56.96,0.0
OI0014338,O008177,P0009,1,81.04,74.24,0.25
OI0014339,O008178,P0006,1,149.69,116.74,0.05
OI0014340,O008178,P0026,1,83.69,62.24,0.0
OI0014341,O008179,P0078,1,100.33,62.62,0.05
OI0014342,O008180,P0049,2,38.52,25.17,0.15
OI0014343,O008180,P0074,1,82.22,60.48,0.15
OI0014344,O008181,P0019,1,90.32,70.31,0.1
OI0014345,O008182,P0018,2,90.87,67.11,0.15
OI0014346,O008183,P0050,1,39.68,25.09,0.1
OI0014347,O008183,P0033,1,21.23,12.65,0.1
OI0014348,O008184,P0071,2,87.77,61.97,0.1
OI0014349,O008185,P0014,1,85.21,64.13,0.05
OI0014350,O008185,P0034,2,32.71,16.84,0.0
OI0014351,O008186,P0018,2,96.21,67.11,0.1
OI0014352,O008187,P0037,2,74.92,40.01,0.0
OI0014353,O008187,P0059,4,40.75,25.49,0.05
OI0014354,O008187,P0024,2,14.62,8.09,0.1
OI0014355,O008188,P0068,1,140.56,110.79,0.2
OI0014356,O008188,P0049,1,36.26,25.17,0.2
OI0014357,O008189,P0004,1,115.68,106.23,0.2
OI0014358,O008189,P0077,1,66.93,61.98,0.2
OI0014359,O008189,P0008,4,150.66,130.06,0.2
OI0014360,O008190,P0056,3,77.16,51.66,0.05
OI0014361,O008190,P0002,1,155.41,116.2,0.0
OI0014362,O008190,P0029,1,147.34,78.17,0.0
OI0014363,O008191,P0036,1,23.67,19.51,0.15
OI0014364,O008191,P0075,1,123.35,76.63,0.0
OI0014365,O008191,P0016,2,84.84,48.46,0.0
OI0014366,O008192,P0064,4,66.33,32.56,0.0
OI0014367,O008192,P0002,1,139.87,116.2,0.1
OI0014368,O008193,P0061,1,78.9,55.47,0.05
OI0014369,O008193,P0075,2,117.18,76.63,0.05
OI0014370,O008194,P0069,2,65.42,55.28,0.15
OI0014371,O008195,P0047,1,93.96,81.25,0.15
OI0014372,O008195,P0070,1,38.35,25.41,0.15
OI0014373,O008196,P0031,1,103.64,75.58,0.05
OI0014374,O008196,P0060,1,77.07,44.27,0.0
OI0014375,O008196,P0066,2,61.32,36.04,0.0
OI0014376,O008196,P0080,1,92.68,56.96,0.0
OI0014377,O008197,P0050,1,39.68,25.09,0.1
OI0014378,O008197,P0037,2,67.43,40.01,0.1
OI0014379,O008198,P0040,1,23.3,14.74,0.05
OI0014380,O008198,P0018,3,90.86,67.11,0.15
OI0014381,O008198,P0002,1,132.1,116.2,0.15
OI0014382,O008199,P0026,1,71.14,62.24,0.15
OI0014383,O008199,P0028,2,111.94,100.65,0.25
OI0014384,O008199,P0024,3,13.8,8.09,0.15
OI0014385,O008199,P0056,2,60.92,51.66,0.25
OI0014386,O008200,P0065,2,91.45,62.97,0.15
OI0014387,O008200,P0026,2,71.14,62.24,0.15
OI0014388,O008200,P0048,2,68.2,58.89,0.15
OI0014389,O008200,P0007,2,175.47,152.42,0.15
OI0014390,O008201,P0016,2,80.6,48.46,0.05
OI0014391,O008201,P0041,2,97.27,78.99,0.15
OI0014392,O008202,P0012,1,131.71,84.41,0.0
OI0014393,O008202,P0002,4,139.87,116.2,0.1
OI0014394,O008202,P0060,1,69.36,44.27,0.1
OI0014395,O008203,P0014,4,80.72,64.13,0.1
OI0014396,O008204,P0010,1,56.44,30.66,0.0
OI0014397,O008205,P0032,1,99.77,46.41,0.0
OI0014398,O008206,P0040,1,23.3,14.74,0.05
OI0014399,O008206,P0018,2,106.9,67.11,0.0
OI0014400,O008206,P0061,1,74.74,55.47,0.1
OI0014401,O008206,P0028,1,141.8,100.65,0.05
OI0014402,O008207,P0036,3,27.85,19.51,0.0
OI0014403,O008207,P0043,2,73.65,46.28,0.1
OI0014404,O008208,P0074,2,96.73,60.48,0.0
OI0014405,O008209,P0008,1,141.24,130.06,0.25
OI0014406,O008209,P0037,1,56.19,40.01,0.25
OI0014407,O008210,P0038,1,24.77,12.04,0.0
OI0014408,O008210,P0046,3,43.82,26.25,0.0
OI0014409,O008211,P0070,1,38.35,25.41,0.15
OI0014410,O008212,P0045,1,107.14,81.3,0.1
OI0014411,O008212,P0029,2,139.97,78.17,0.05
OI0014412,O008212,P0065,1,107.59,,0.0
OI0014413,O008213,P0045,2,107.14,81.3,0.1
OI0014414,O008214,P0009,3,91.84,74.24,0.15
OI0014415,O008214,P0015,1,72.54,42.62,0.15
OI0014416,O008214,P0006,2,133.93,116.74,0.15
OI0014417,O008215,P0031,2,98.19,75.58,0.1
OI0014418,O008216,P0065,1,107.59,62.97,0.0
OI0014419,O008216,P0027,1,74.57,55.24,0.1
OI0014420,O008217,P0027,1,66.29,55.24,0.2
OI0014421,O008217,P0053,1,15.52,13.07,0.2
OI0014422,O008217,P0034,1,26.17,16.84,0.2
OI0014423,O008217,P0058,1,12.88,9.26,0.2
OI0014424,O008218,P0062,2,49.72,38.11,0.15
OI0014425,O008219,P0051,1,39.65,29.11,0.0
OI0014426,O008219,P0040,1,24.53,14.74,0.0
OI0014427,O008220,P0072,2,91.68,62.1,0.1
OI0014428,O008220,P0041,3,102.99,78.99,0.1
OI0014429,O008221,P0020,1,47.2,32.72,0.2
OI0014430,O008222,P0054,3,88.23,48.25,0.0
OI0014431,O008223,P0069,2,73.11,55.28,0.05
OI0014432,O008223,P0065,3,107.59,62.97,0.0
OI0014433,O008223,P0057,2,83.55,58.0,0.05
OI0014434,O008224,P0048,2,80.24,58.89,0.0
OI0014435,O008225,P0061,1,74.74,55.47,0.1
OI0014436,O008225,P0033,1,22.41,12.65,0.05
OI0014437,O008226,P0014,3,89.69,64.13,0.0
OI0014438,O008227,P0066,1,61.32,36.04,0.0
OI0014439,O008227,P0032,1,89.79,46.41,0.1
OI0014440,O008228,P0054,1,75.0,48.25,0.15
OI0014441,O008229,P0010,1,53.62,30.66,0.05
OI0014442,O008230,P0051,1,39.65,29.11,0.0
OI0014443,O008231,P0005,1,34.16,26.57,0.1
OI0014444,O008232,P0053,1,19.4,13.07,0.0
OI0014445,O008233,P0011,1,85.82,57.2,0.0
OI0014446,O008234,P0058,2,16.1,9.26,0.0
OI0014447,O008234,P0041,1,114.43,78.99,0.0
OI0014448,O008235,P0069,3,65.42,55.28,0.15
OI0014449,O008236,P0061,1,74.74,55.47,0.1
OI0014450,O008236,P0006,2,157.57,116.74,0.0
OI0014451,O008236,P0040,4,20.85,14.74,0.15
OI0014452,O008236,P0018,1,96.21,67.11,0.1
OI0014453,O008237,P0012,1,118.54,84.41,0.1
OI0014454,O008238,P0067,1,32.39,20.06,0.2
OI0014455,O008238,P0050,3,39.68,25.09,0.1
OI0014456,O008238,P0011,1,77.24,57.2,0.1
OI0014457,O008239,P0068,1,166.92,110.79,0.05
OI0014458,O008239,P0024,1,16.24,8.09,0.0
OI0014459,O008239,P0074,1,87.06,60.48,0.1
OI0014460,O008240,P0039,1,37.53,25.98,0.0
OI0014461,O008240,P0071,1,97.52,61.97,0.0
OI0014462,O008241,P0025,4,83.36,71.68,0.25
OI0014463,O008242,P0079,1,30.7,24.3,0.2
OI0014464,O008242,P0029,1,117.87,78.17,0.2
OI0014465,O008243,P0065,2,96.83,62.97,0.1
OI0014466,O008243,P0024,2,12.99,8.09,0.2
OI0014467,O008244,P0058,1,14.49,9.26,0.1
OI0014468,O008245,P0068,1,175.7,110.79,0.0
OI0014469,O008245,P0045,1,119.05,81.3,0.0
OI0014470,O008245,P0005,1,36.05,26.57,0.05
OI0014471,O008246,P0046,1,41.63,26.25,0.05
OI0014472,O008247,P0047,1,99.49,81.25,0.1
OI0014473,O008247,P0017,3,105.6,82.59,0.05
OI0014474,O008248,P0042,2,114.15,82.37,0.0
OI0014475,O008249,P0049,1,43.05,25.17,0.05
OI0014476,O008249,P0034,1,32.71,16.84,0.0
OI0014477,O008250,P0039,1,37.53,25.98,0.0
OI0014478,O008250,P0062,3,55.57,38.11,0.05
OI0014479,O008251,P0046,1,39.44,26.25,0.1
OI0014480,O008251,P0033,1,21.23,12.65,0.1
OI0014481,O008252,P0013,1,81.12,43.55,0.0
OI0014482,O008253,P0018,2,96.21,67.11,0.1
OI0014483,O008253,P0028,1,141.8,100.65,0.05
OI0014484,O008253,P0046,1,37.25,26.25,0.15
OI0014485,O008254,P0069,1,76.96,55.28,0.0
OI0014486,O008255,P0018,2,90.86,67.11,0.15
OI0014487,O008256,P0032,1,99.77,46.41,0.0
OI0014488,O008257,P0001,1,93.86,51.81,0.1
OI0014489,O008257,P0068,1,149.34,110.79,0.15
OI0014490,O008258,P0026,1,75.32,62.24,0.1
OI0014491,O008258,P0073,1,71.53,36.73,0.0
OI0014492,O008259,P0015,4,85.34,42.62,0.0
OI0014493,O008260,P0052,4,66.41,36.46,0.0
OI0014494,O008260,P0068,1,175.7,110.79,0.0
OI0014495,O008260,P0007,1,175.47,152.42,0.15
OI0014496,O008261,P0060,1,73.22,44.27,0.05
OI0014497,O008261,P0002,2,147.64,116.2,0.05
OI0014498,O008261,P0048,2,68.2,58.89,0.15
OI0014499,O008262,P0077,2,75.29,61.98,0.1
OI0014500,O008262,P0022,1,147.59,109.16,0.0
OI0014501,O008263,P0034,1,29.44,16.84,0.1
OI0014502,O008264,P0058,1,16.1,9.26,0.0
OI0014503,O008265,P0034,1,27.8,16.84,0.15
OI0014504,O008266,P0067,1,34.42,20.06,0.15
OI0014505,O008266,P0048,2,68.2,58.89,0.15
OI0014506,O008266,P0018,2,90.87,67.11,0.15
OI0014507,O008266,P0053,1,16.49,13.07,0.15
OI0014508,O008267,P0039,2,37.53,25.98,0.0
OI0014509,O008268,P0070,1,45.12,25.41,0.0
OI0014510,O008268,P0035,2,80.96,66.64,0.1
OI0014511,O008269,P0078,1,89.77,62.62,0.15
OI0014512,O008270,P0008,2,188.32,130.06,0.0
OI0014513,O008271,P0023,2,129.3,91.19,0.0
OI0014514,O008271,P0026,2,83.69,62.24,0.0
OI0014515,O008272,P0065,1,86.07,62.97,0.2
OI0014516,O008272,P0071,1,78.02,61.97,0.2
OI0014517,O008272,P0030,4,87.17,81.4,0.2
OI0014518,O008273,P0029,1,139.97,78.17,0.05
OI0014519,O008274,P0005,1,34.16,26.57,0.1
OI0014520,O008274,P0033,4,21.23,12.65,0.1
OI0014521,O008274,P0074,1,87.06,60.48,0.1
OI0014522,O008274,P0040,1,22.08,14.74,0.1
OI0014523,O008275,P0010,1,50.8,30.66,0.1
OI0014524,O008275,P0011,2,77.24,57.2,0.1
OI0014525,O008276,P0048,1,68.2,58.89,0.15
OI0014526,O008277,P0020,1,47.2,32.72,0.2
OI0014527,O008278,P0029,1,147.34,78.17,0.0
OI0014528,O008278,P0059,1,42.9,25.49,0.0
OI0014529,O008279,P0019,1,90.32,70.31,0.1
OI0014530,O008279,P0039,1,31.9,25.98,0.15
OI0014531,O008279,P0063,2,32.89,25.63,0.05
OI0014532,O008280,P0017,1,111.16,82.59,0.0
OI0014533,O008280,P0022,1,132.83,109.16,0.1
OI0014534,O008281,P0042,4,91.32,82.37,0.2
OI0014535,O008281,P0008,1,160.07,130.06,0.15
OI0014536,O008282,P0060,2,77.07,44.27,0.0
OI0014537,O008282,P0079,2,30.7,24.3,0.2
OI0014538,O008283,P0074,2,91.89,60.48,0.05
OI0014539,O008283,P0047,1,82.9,81.25,0.25
OI0014540,O008284,P0019,2,75.27,70.31,0.25
OI0014541,O008284,P0002,2,139.87,116.2,0.1
OI0014542,O008285,P0030,1,87.17,81.4,0.2
OI0014543,O008286,P0050,1,37.48,25.09,0.15
OI0014544,O008286,P0063,1,29.43,25.63,0.15
OI0014545,O008287,P0075,1,123.35,76.63,0.0
OI0014546,O008287,P0078,1,105.61,62.62,0.0
OI0014547,O008288,P0074,1,77.38,60.48,0.2
OI0014548,O008289,P0043,1,81.83,46.28,0.0
OI0014549,O008290,P0002,1,155.41,116.2,0.0
OI0014550,O008290,P0068,2,175.7,110.79,0.0
OI0014551,O008290,P0005,1,32.26,26.57,0.15
OI0014552,O008291,P0013,2,81.12,43.55,0.0
OI0014553,O008291,P0010,1,56.44,30.66,0.0
OI0014554,O008291,P0027,1,82.86,55.24,0.0
OI0014555,O008292,P0042,2,102.74,82.37,0.1
OI0014556,O008292,P0036,1,25.06,19.51,0.1
OI0014557,O008292,P0041,1,102.99,78.99,0.1
OI0014558,O008293,P0057,1,87.95,58.0,0.0
OI0014559,O008293,P0033,1,23.59,12.65,0.0
OI0014560,O008294,P0073,1,71.53,36.73,0.0
OI0014561,O008295,P0067,1,34.42,20.06,0.15
OI0014562,O008295,P0010,1,53.62,30.66,0.05
OI0014563,O008295,P0074,2,91.89,60.48,0.05
OI0014564,O008296,P0016,1,55.15,48.46,0.35
OI0014565,O008296,P0001,2,78.22,51.81,0.25
OI0014566,O008297,P0041,1,114.43,78.99,0.0
OI0014567,O008297,P0019,2,90.32,70.31,0.1
OI0014568,O008298,P0065,1,96.83,62.97,0.1
OI0014569,O008299,P0034,1,31.07,16.84,0.05
OI0014570,O008300,P0057,2,87.95,58.0,0.0
OI0014571,O008301,P0069,1,69.26,55.28,0.1
OI0014572,O008301,P0031,1,109.1,75.58,0.0
OI0014573,O008302,P0052,1,66.41,36.46,0.0
OI0014574,O008302,P0047,1,105.01,81.25,0.05
OI0014575,O008302,P0025,1,105.58,71.68,0.05
OI0014576,O008302,P0003,2,125.48,63.03,0.05
OI0014577,O008303,P0034,1,32.71,16.84,0.0
OI0014578,O008304,P0037,1,63.68,40.01,0.15
OI0014579,O008305,P0064,1,59.7,32.56,0.1
OI0014580,O008305,P0018,1,106.9,67.11,0.0
OI0014581,O008306,P0006,2,157.57,116.74,0.0
OI0014582,O008306,P0003,1,132.08,63.03,0.0
