inventory_month,store_id,product_id,beginning_inventory,restock_qty,ending_inventory,stockout_days,reorder_level
2025-02-01,S003,P0043,98,73,59.0,0.0,30
2025-02-01,S003,P0044,114,93,98.0,0.0,29
2025-02-01,S003,P0045,62,25,64.0,0.0,12
2025-02-01,S003,P0046,69,44,75.0,0.0,18
2025-02-01,S003,P0047,129,56,66.0,0.0,31
2025-02-01,S003,P0048,76,59,51.0,0.0,20
2025-02-01,S003,P0049,61,43,54.0,0.0,18
2025-02-01,S003,P0050,20,20,25.0,0.0,6
2025-02-01,S003,P0051,105,55,65.0,0.0,21
2025-02-01,S003,P0052,107,70,72.0,0.0,24
2025-02-01,S003,P0053,53,25,53.0,0.0,11
2025-02-01,S003,P0054,39,21,36.0,0.0,11
2025-02-01,S003,P0055,47,42,64.0,0.0,16
2025-02-01,S003,P0056,29,8,18.0,0.0,8
2025-02-01,S003,P0057,114,84,121.0,0.0,24
2025-02-01,S003,P0058,85,53,59.0,0.0,19
2025-02-01,S003,P0059,88,80,95.0,0.0,21
2025-02-01,S003,P0060,75,33,56.0,0.0,17
2025-02-01,S003,P0061,35,20,25.0,0.0,7
2025-02-01,S003,P0062,72,27,23.0,0.0,20
2025-02-01,S003,P0063,102,72,124.0,0.0,21
2025-02-01,S003,P0064,37,33,49.0,0.0,10
2025-02-01,S003,P0065,13,10,3.0,0.0,5
2025-02-01,S003,P0066,28,17,28.0,0.0,5
2025-02-01,S003,P0067,35,16,36.0,0.0,11
2025-02-01,S003,P0068,39,23,15.0,0.0,15
2025-02-01,S003,P0069,65,13,34.0,0.0,16
2025-02-01,S003,P0070,67,31,55.0,0.0,13
2025-02-01,S003,P0071,56,27,66.0,0.0,12
2025-02-01,S003,P0072,35,10,23.0,0.0,9
2025-02-01,S003,P0073,29,19,30.0,0.0,6
2025-02-01,S003,P0074,43,40,40.0,0.0,11
2025-02-01,S003,P0075,22,7,18.0,0.0,5
2025-02-01,S003,P0076,40,18,36.0,0.0,11
2025-02-01,S003,P0077,83,71,77.0,0.0,23
2025-02-01,S003,P0078,66,48,81.0,0.0,14
2025-02-01,S003,P0079,25,13,30.0,0.0,5
2025-02-01,S003,P0080,105,78,,0.0,23
2025-02-01,S004,P0001,74,39,60.0,0.0,22
2025-02-01,S004,P0002,26,28,39.0,0.0,7
2025-02-01,S004,P0003,51,13,11.0,0.0,15
2025-02-01,S004,P0004,55,51,39.0,0.0,18
2025-02-01,S004,P0005,34,20,7.0,0.0,11
2025-02-01,S004,P0006,74,51,97.0,0.0,17
2025-02-01,S004,P0007,16,17,24.0,0.0,6
2025-02-01,S004,P0008,68,23,66.0,0.0,14
2025-02-01,S004,P0009,30,35,29.0,0.0,10
2025-02-01,S004,P0010,33,30,26.0,0.0,12
2025-02-01,S004,P0011,56,33,19.0,0.0,16
2025-02-01,S004,P0012,31,28,30.0,0.0,9
2025-02-01,S004,P0013,53,25,25.0,0.0,13
2025-02-01,S004,P0014,49,21,32.0,0.0,11
2025-02-01,S004,P0015,61,14,35.0,0.0,16
2025-02-01,S004,P0016,43,20,12.0,0.0,12
2025-02-01,S004,P0017,78,32,55.0,0.0,16
2025-02-01,S004,P0018,34,9,25.0,0.0,10
2025-02-01,S004,P0019,76,76,68.0,0.0,21
2025-02-01,S004,P0020,48,35,51.0,0.0,10
2025-02-01,S004,P0021,35,26,41.0,0.0,7
2025-02-01,S004,P0022,57,31,19.0,0.0,18
2025-02-01,S004,P0023,59,14,27.0,0.0,17
2025-02-01,S004,P0024,96,56,108.0,0.0,20
2025-02-01,S004,P0025,49,17,0.0,7.0,18
2025-02-01,S004,P0026,46,19,18.0,0.0,12
2025-02-01,S004,P0027,118,74,152.0,0.0,24
2025-02-01,S004,P0028,39,45,29.0,0.0,13
2025-02-01,S004,P0029,19,6,5.0,0.0,6
2025-02-01,S004,P0030,60,23,52.0,0.0,13
2025-02-01,S004,P0031,84,85,73.0,0.0,25
2025-02-01,S004,P0032,114,23,74.0,0.0,24
2025-02-01,S004,P0033,55,15,25.0,0.0,15
2025-02-01,S004,P0034,92,112,123.0,0.0,33
2025-02-01,S004,P0035,57,35,9.0,1.0,20
2025-02-01,S004,P0036,33,24,19.0,0.0,11
2025-02-01,S004,P0037,37,16,0.0,3.0,14
2025-02-01,S004,P0038,48,16,0.0,4.0,15
2025-02-01,S004,P0039,63,47,52.0,0.0,15
2025-02-01,S004,P0040,63,45,73.0,0.0,13
2025-02-01,S004,P0041,65,50,93.0,0.0,14
2025-02-01,S004,P0042,45,28,38.0,0.0,9
2025-02-01,S004,P0043,74,17,23.0,0.0,19
2025-02-01,S004,P0044,56,15,43.0,0.0,12
2025-02-01,S004,P0045,58,53,60.0,0.0,15
2025-02-01,S004,P0046,122,123,123.0,0.0,34
2025-02-01,S004,P0047,41,27,35.0,0.0,10
2025-02-01,S004,P0048,58,21,44.0,0.0,15
2025-02-01,S004,P0049,39,21,28.0,0.0,10
2025-02-01,S004,P0050,22,26,21.0,0.0,7
2025-02-01,S004,P0051,100,57,115.0,0.0,22
2025-02-01,S004,P0052,93,17,78.0,0.0,21
2025-02-01,S004,P0053,35,25,45.0,0.0,8
2025-02-01,S004,P0054,50,44,62.0,0.0,16
2025-02-01,S004,P0055,22,9,23.0,0.0,5
2025-02-01,S004,P0056,62,35,61.0,0.0,12
2025-02-01,S004,P0057,35,22,28.0,0.0,7
2025-02-01,S004,P0058,41,48,49.0,0.0,15
2025-02-01,S004,P0059,43,47,26.0,0.0,15
2025-02-01,S004,P0060,45,37,29.0,0.0,14
2025-02-01,S004,P0061,95,18,20.0,0.0,22
2025-02-01,S004,P0062,26,22,23.0,0.0,6
2025-02-01,S004,P0063,19,24,18.0,0.0,6
2025-02-01,S004,P0064,54,17,44.0,0.0,11
2025-02-01,S004,P0065,49,20,36.0,0.0,15
2025-02-01,S004,P0066,31,7,25.0,0.0,9
2025-02-01,S004,P0067,41,44,37.0,0.0,12
2025-02-01,S004,P0068,44,12,5.0,3.0,12
2025-02-01,S004,P0069,57,31,36.0,0.0,13
2025-02-01,S004,P0070,67,50,88.0,0.0,15
2025-02-01,S004,P0071,53,25,41.0,0.0,19
2025-02-01,S004,P0072,56,59,72.0,0.0,18
2025-02-01,S004,P0073,87,31,60.0,0.0,19
2025-02-01,S004,P0074,40,22,37.0,0.0,15
2025-02-01,S004,P0075,106,56,61.0,0.0,23
2025-02-01,S004,P0076,56,25,37.0,0.0,11
2025-02-01,S004,P0077,16,8,16.0,0.0,5
2025-02-01,S004,P0078,38,28,43.0,0.0,9
2025-02-01,S004,P0079,65,26,39.0,0.0,17
2025-02-01,S004,P0080,19,16,18.0,0.0,4
2025-02-01,S005,P0001,59,32,23.0,0.0,19
2025-02-01,S005,P0002,31,10,13.0,0.0,11
2025-02-01,S005,P0003,39,41,38.0,0.0,11
2025-02-01,S005,P0004,25,12,16.0,0.0,5
2025-02-01,S005,P0005,102,20,84.0,0.0,21
2025-02-01,S005,P0006,93,52,63.0,0.0,19
2025-02-01,S005,P0007,46,28,42.0,0.0,9
2025-02-01,S005,P0008,35,19,19.0,0.0,11
2025-02-01,S005,P0009,22,10,0.0,3.0,8
2025-02-01,S005,P0010,89,65,119.0,0.0,21
2025-02-01,S005,P0011,35,11,13.0,0.0,8
2025-02-01,S005,P0012,67,27,73.0,0.0,13
2025-02-01,S005,P0013,44,28,30.0,0.0,12
2025-02-01,S005,P0014,82,58,69.0,0.0,16
2025-02-01,S005,P0015,36,26,43.0,0.0,13
2025-02-01,S005,P0016,82,28,42.0,0.0,22
2025-02-01,S005,P0017,51,30,43.0,0.0,12
2025-02-01,S005,P0018,86,56,88.0,0.0,18
2025-02-01,S005,P0019,83,24,32.0,0.0,19
2025-02-01,S005,P0020,61,31,72.0,0.0,13
2025-02-01,S005,P0021,77,16,23.0,0.0,18
2025-02-01,S005,P0022,82,26,70.0,0.0,19
2025-02-01,S005,P0023,37,29,37.0,0.0,8
2025-02-01,S005,P0024,65,50,63.0,0.0,22
2025-02-01,S005,P0025,70,69,96.0,0.0,22
2025-02-01,S005,P0026,27,15,25.0,0.0,7
2025-02-01,S005,P0027,71,54,55.0,0.0,16
2025-02-01,S005,P0028,56,60,59.0,0.0,17
2025-02-01,S005,P0029,20,24,30.0,0.0,7
2025-02-01,S005,P0030,33,41,51.0,0.0,11
2025-02-01,S005,P0031,76,48,70.0,0.0,16
2025-02-01,S005,P0032,74,42,72.0,0.0,22
2025-02-01,S005,P0033,101,48,52.0,0.0,26
2025-02-01,S005,P0034,88,73,111.0,0.0,29
2025-02-01,S005,P0035,77,19,61.0,0.0,22
2025-02-01,S005,P0036,143,93,128.0,0.0,29
2025-02-01,S005,P0037,104,43,78.0,0.0,26
2025-02-01,S005,P0038,62,17,46.0,0.0,15
2025-02-01,S005,P0039,65,49,75.0,0.0,18
2025-02-01,S005,P0040,81,18,50.0,0.0,20
2025-02-01,S005,P0041,96,68,35.0,0.0,34
2025-02-01,S005,P0042,45,12,44.0,0.0,9
2025-02-01,S005,P0043,49,47,50.0,0.0,15
2025-02-01,S005,P0044,100,31,26.0,0.0,31
2025-02-01,S005,P0045,56,61,58.0,0.0,19
2025-02-01,S005,P0046,55,55,34.0,0.0,21
2025-02-01,S005,P0047,143,85,171.0,0.0,30
2025-02-01,S005,P0048,113,39,73.0,0.0,30
2025-02-01,S005,P0049,29,17,22.0,0.0,9
2025-02-01,S005,P0050,15,14,15.0,0.0,5
2025-02-01,S005,P0051,32,20,27.0,0.0,11
2025-02-01,S005,P0052,36,8,14.0,0.0,8
2025-02-01,S005,P0053,68,38,30.0,0.0,18
2025-02-01,S005,P0054,46,41,54.0,0.0,13
2025-02-01,S005,P0055,68,27,56.0,0.0,15
2025-02-01,S005,P0056,83,57,78.0,0.0,20
2025-02-01,S005,P0057,26,15,27.0,0.0,6
2025-02-01,S005,P0058,58,13,37.0,0.0,12
2025-02-01,S005,P0059,41,22,48.0,0.0,10
2025-02-01,S005,P0060,86,37,67.0,0.0,22
2025-02-01,S005,P0061,76,52,98.0,0.0,21
2025-02-01,S005,P0062,78,43,47.0,0.0,22
2025-02-01,S005,P0063,25,10,5.0,0.0,7
2025-02-01,S005,P0064,23,16,13.0,0.0,8
2025-02-01,S005,P0065,54,9,21.0,0.0,11
2025-02-01,S005,P0066,17,13,11.0,0.0,6
2025-02-01,S005,P0067,55,11,44.0,0.0,11
2025-02-01,S005,P0068,22,26,23.0,0.0,7
2025-02-01,S005,P0069,20,20,23.0,0.0,7
2025-02-01,S005,P0070,36,12,12.0,0.0,8
2025-02-01,S005,P0071,52,11,45.0,0.0,10
2025-02-01,S005,P0072,43,14,25.0,0.0,9
2025-02-01,S005,P0073,46,28,44.0,0.0,13
2025-02-01,S005,P0074,34,12,26.0,0.0,7
2025-02-01,S005,P0075,28,11,1.0,3.0,10
2025-02-01,S005,P0076,35,17,11.0,0.0,9
2025-02-01,S005,P0077,47,34,50.0,0.0,12
2025-02-01,S005,P0078,23,20,28.0,0.0,7
2025-02-01,S005,P0079,40,50,46.0,0.0,15
2025-02-01,S005,P0080,55,47,48.0,0.0,13
2025-02-01,S006,P0001,83,32,41.0,0.0,17
2025-02-01,S006,P0002,78,29,71.0,0.0,16
2025-02-01,S006,P0003,74,17,40.0,0.0,17
2025-02-01,S006,P0004,73,22,64.0,0.0,16
2025-02-01,S006,P0005,42,31,51.0,0.0,12
2025-02-01,S006,P0006,47,8,14.0,0.0,9
2025-02-01,S006,P0007,33,10,14.0,0.0,8
2025-02-01,S006,P0008,62,18,44.0,0.0,13
2025-02-01,S006,P0009,73,21,29.0,0.0,15
2025-02-01,S006,P0010,98,72,130.0,0.0,20
2025-02-01,S006,P0011,70,60,61.0,0.0,17
2025-02-01,S006,P0012,71,22,42.0,0.0,18
2025-02-01,S006,P0013,18,6,11.0,0.0,6
2025-02-01,S006,P0014,54,40,44.0,0.0,17
2025-02-01,S006,P0015,76,21,33.0,0.0,17
2025-02-01,S006,P0016,22,20,24.0,0.0,7
2025-02-01,S006,P0017,62,22,24.0,0.0,17
2025-02-01,S006,P0018,92,43,98.0,0.0,25
2025-02-01,S006,P0019,71,67,43.0,0.0,24
2025-02-01,S006,P0020,33,15,15.0,0.0,8
2025-02-01,S006,P0021,74,78,57.0,0.0,25
2025-02-01,S006,P0022,48,61,54.0,0.0,16
2025-02-01,S006,P0023,28,24,27.0,0.0,7
2025-02-01,S006,P0024,45,27,32.0,0.0,12
2025-02-01,S006,P0025,47,35,41.0,0.0,12
2025-02-01,S006,P0026,96,68,116.0,0.0,19
2025-02-01,S006,P0027,25,23,31.0,0.0,6
2025-02-01,S006,P0028,67,17,15.0,0.0,20
2025-02-01,S006,P0029,104,48,47.0,0.0,25
2025-02-01,S006,P0030,39,19,23.0,0.0,8
2025-02-01,S006,P0031,45,35,48.0,0.0,14
2025-02-01,S006,P0032,84,75,123.0,0.0,23
2025-02-01,S006,P0033,136,28,61.0,0.0,29
2025-02-01,S006,P0034,50,15,44.0,0.0,13
2025-02-01,S006,P0035,63,13,31.0,0.0,15
2025-02-01,S006,P0036,62,21,49.0,0.0,14
2025-02-01,S006,P0037,34,19,28.0,0.0,7
2025-02-01,S006,P0038,154,63,93.0,0.0,34
2025-02-01,S006,P0039,48,21,4.0,1.0,17
2025-02-01,S006,P0040,38,38,54.0,0.0,14
2025-02-01,S006,P0041,24,14,13.0,0.0,8
2025-02-01,S006,P0042,88,94,135.0,0.0,25
2025-02-01,S006,P0043,170,47,127.0,0.0,34
2025-02-01,S006,P0044,130,104,155.0,0.0,31
2025-02-01,S006,P0045,38,32,40.0,0.0,10
2025-02-01,S006,P0046,26,15,23.0,0.0,7
2025-02-01,S006,P0047,83,74,125.0,0.0,21
2025-02-01,S006,P0048,51,46,47.0,0.0,14
2025-02-01,S006,P0049,71,17,20.0,0.0,19
2025-02-01,S006,P0050,84,86,113.0,0.0,24
2025-02-01,S006,P0051,43,13,30.0,0.0,10
2025-02-01,S006,P0052,22,16,19.0,0.0,5
2025-02-01,S006,P0053,67,62,69.0,0.0,18
2025-02-01,S006,P0054,44,26,50.0,0.0,10
2025-02-01,S006,P0055,43,9,28.0,0.0,10
2025-02-01,S006,P0056,50,59,36.0,0.0,18
2025-02-01,S006,P0057,49,61,57.0,0.0,16
2025-02-01,S006,P0058,35,18,0.0,2.0,13
2025-02-01,S006,P0059,77,56,81.0,0.0,17
2025-02-01,S006,P0060,69,49,76.0,0.0,24
2025-02-01,S006,P0061,24,12,26.0,0.0,7
2025-02-01,S006,P0062,55,64,71.0,0.0,18
2025-02-01,S006,P0063,53,47,81.0,0.0,12
2025-02-01,S006,P0064,15,8,16.0,0.0,5
2025-02-01,S006,P0065,100,39,52.0,0.0,20
2025-02-01,S006,P0066,46,11,35.0,0.0,11
2025-02-01,S006,P0067,49,18,40.0,0.0,12
2025-02-01,S006,P0068,81,16,62.0,0.0,17
2025-02-01,S006,P0069,94,38,64.0,0.0,21
2025-02-01,S006,P0070,28,32,25.0,0.0,8
2025-02-01,S006,P0071,37,21,37.0,0.0,7
2025-02-01,S006,P0072,51,16,37.0,0.0,11
2025-02-01,S006,P0073,18,11,9.0,0.0,4
2025-02-01,S006,P0074,97,46,48.0,0.0,22
2025-02-01,S006,P0075,74,26,44.0,0.0,17
2025-02-01,S006,P0076,114,69,91.0,0.0,23
2025-02-01,S006,P0077,47,24,29.0,0.0,11
2025-02-01,S006,P0078,49,38,23.0,0.0,15
2025-02-01,S006,P0079,40,17,41.0,0.0,8
2025-02-01,S006,P0080,74,60,93.0,0.0,16
2025-02-01,S007,P0001,100,39,72.0,0.0,22
2025-02-01,S007,P0002,31,19,26.0,0.0,6
2025-02-01,S007,P0003,67,72,95.0,0.0,20
2025-02-01,S007,P0004,37,18,18.0,0.0,10
2025-02-01,S007,P0005,57,46,55.0,0.0,12
2025-02-01,S007,P0006,33,8,12.0,0.0,9
2025-02-01,S007,P0007,95,43,96.0,0.0,19
2025-02-01,S007,P0008,20,13,11.0,0.0,6
2025-02-01,S007,P0009,54,16,44.0,0.0,13
2025-02-01,S007,P0010,55,20,29.0,0.0,12
2025-02-01,S007,P0011,58,26,28.0,0.0,21
2025-02-01,S007,P0012,90,65,114.0,0.0,21
2025-02-01,S007,P0013,60,26,31.0,0.0,13
2025-02-01,S007,P0014,82,71,119.0,0.0,22
2025-02-01,S007,P0015,38,20,41.0,0.0,7
2025-02-01,S007,P0016,107,50,110.0,0.0,22
2025-02-01,S007,P0017,90,18,66.0,0.0,22
2025-02-01,S007,P0018,60,61,31.0,0.0,21
2025-02-01,S007,P0019,108,50,83.0,0.0,22
2025-02-01,S007,P0020,70,91,90.0,0.0,25
2025-02-01,S007,P0021,63,48,73.0,0.0,13
2025-02-01,S007,P0022,86,31,58.0,0.0,22
2025-02-01,S007,P0023,81,38,23.0,0.0,22
2025-02-01,S007,P0024,62,34,27.0,0.0,21
2025-02-01,S007,P0025,36,29,26.0,0.0,10
2025-02-01,S007,P0026,29,37,47.0,0.0,11
2025-02-01,S007,P0027,68,88,108.0,0.0,24
2025-02-01,S007,P0028,35,16,27.0,0.0,9
2025-02-01,S007,P0029,66,27,31.0,0.0,14
2025-02-01,S007,P0030,73,33,15.0,0.0,22
2025-02-01,S007,P0031,54,42,29.0,0.0,15
2025-02-01,S007,P0032,64,48,87.0,0.0,17
2025-02-01,S007,P0033,47,36,59.0,0.0,11
2025-02-01,S007,P0034,58,60,66.0,0.0,16
2025-02-01,S007,P0035,98,59,81.0,0.0,21
2025-02-01,S007,P0036,39,42,58.0,0.0,13
2025-02-01,S007,P0037,41,19,12.0,0.0,11
2025-02-01,S007,P0038,27,14,25.0,0.0,8
2025-02-01,S007,P0039,92,28,31.0,0.0,33
2025-02-01,S007,P0040,83,90,137.0,0.0,24
2025-02-01,S007,P0041,27,9,3.0,2.0,9
2025-02-01,S007,P0042,42,47,63.0,0.0,12
2025-02-01,S007,P0043,103,72,141.0,0.0,22
2025-02-01,S007,P0044,37,25,34.0,0.0,9
2025-02-01,S007,P0045,71,48,58.0,0.0,20
2025-02-01,S007,P0046,106,114,170.0,0.0,32
2025-02-01,S007,P0047,70,61,66.0,0.0,17
2025-02-01,S007,P0048,74,68,81.0,0.0,25
2025-02-01,S007,P0049,63,50,89.0,0.0,16
2025-02-01,S007,P0050,97,22,15.0,0.0,24
2025-02-01,S007,P0051,34,46,56.0,0.0,13
2025-02-01,S007,P0052,103,52,82.0,0.0,21
2025-02-01,S007,P0053,73,37,41.0,0.0,16
2025-02-01,S007,P0054,68,58,58.0,0.0,21
2025-02-01,S007,P0055,44,18,8.0,1.0,13
2025-02-01,S007,P0056,19,21,29.0,0.0,7
2025-02-01,S007,P0057,39,19,43.0,0.0,8
2025-02-01,S007,P0058,69,29,68.0,0.0,19
2025-02-01,S007,P0059,68,24,57.0,0.0,22
2025-02-01,S007,P0060,32,16,23.0,0.0,10
2025-02-01,S007,P0061,36,15,11.0,0.0,12
2025-02-01,S007,P0062,55,36,12.0,2.0,20
2025-02-01,S007,P0063,34,13,10.0,0.0,9
2025-02-01,S007,P0064,23,31,31.0,0.0,8
2025-02-01,S007,P0065,88,44,45.0,0.0,23
2025-02-01,S007,P0066,43,36,56.0,0.0,10
2025-02-01,S007,P0067,77,25,36.0,0.0,16
2025-02-01,S007,P0068,48,43,70.0,0.0,12
2025-02-01,S007,P0069,45,37,42.0,0.0,12
2025-02-01,S007,P0070,49,18,46.0,0.0,12
2025-02-01,S007,P0071,76,18,26.0,0.0,17
2025-02-01,S007,P0072,88,39,79.0,0.0,19
2025-02-01,S007,P0073,24,17,27.0,0.0,6
2025-02-01,S007,P0074,58,40,65.0,0.0,13
2025-02-01,S007,P0075,46,43,50.0,0.0,12
2025-02-01,S007,P0076,100,79,133.0,0.0,22
2025-02-01,S007,P0077,82,62,65.0,,19
2025-02-01,S007,P0078,48,13,12.0,0.0,12
2025-02-01,S007,P0079,27,31,16.0,0.0,10
2025-02-01,S007,P0080,54,63,92.0,0.0,18
2025-02-01,S008,P0001,17,6,14.0,0.0,5
2025-02-01,S008,P0002,87,46,101.0,0.0,19
2025-02-01,S008,P0003,43,11,36.0,0.0,9
2025-02-01,S008,P0004,38,35,34.0,0.0,13
2025-02-01,S008,P0005,91,52,105.0,0.0,18
2025-02-01,S008,P0006,66,71,99.0,0.0,21
2025-02-01,S008,P0007,32,34,42.0,0.0,11
2025-02-01,S008,P0008,78,20,42.0,0.0,19
2025-02-01,S008,P0009,24,22,33.0,0.0,6
2025-02-01,S008,P0010,64,73,70.0,0.0,20
2025-02-01,S008,P0011,46,16,31.0,0.0,16
2025-02-01,S008,P0012,26,15,28.0,0.0,6
2025-02-01,S008,P0013,47,15,29.0,0.0,10
2025-02-01,S008,P0014,66,54,94.0,0.0,16
2025-02-01,S008,P0015,76,67,68.0,0.0,19
2025-02-01,S008,P0016,78,27,53.0,0.0,17
2025-02-01,S008,P0017,84,33,52.0,0.0,21
2025-02-01,S008,P0018,37,17,17.0,0.0,9
2025-02-01,S008,P0019,98,49,89.0,0.0,22
2025-02-01,S008,P0020,127,42,61.0,0.0,26
2025-02-01,S008,P0021,67,47,59.0,0.0,17
2025-02-01,S008,P0022,56,13,24.0,0.0,15
2025-02-01,S008,P0023,101,79,139.0,0.0,27
2025-02-01,S008,P0024,27,30,32.0,0.0,8
2025-02-01,S008,P0025,22,14,27.0,0.0,6
2025-02-01,S008,P0026,36,22,24.0,0.0,11
2025-02-01,S008,P0027,43,18,36.0,0.0,11
2025-02-01,S008,P0028,87,39,60.0,0.0,20
2025-02-01,S008,P0029,33,27,34.0,0.0,7
2025-02-01,S008,P0030,69,46,94.0,0.0,14
2025-02-01,S008,P0031,42,12,24.0,0.0,9
2025-02-01,S008,P0032,55,18,18.0,0.0,20
2025-02-01,S008,P0033,116,47,72.0,0.0,26
2025-02-01,S008,P0034,94,43,68.0,0.0,33
2025-02-01,S008,P0035,29,14,20.0,0.0,9
2025-02-01,S008,P0036,51,15,13.0,0.0,13
2025-02-01,S008,P0037,102,62,108.0,0.0,21
2025-02-01,S008,P0038,34,8,16.0,0.0,7
2025-02-01,S008,P0039,121,22,49.0,0.0,26
2025-02-01,S008,P0040,50,35,49.0,0.0,12
2025-02-01,S008,P0041,100,65,121.0,0.0,26
2025-02-01,S008,P0042,80,65,111.0,0.0,17
2025-02-01,S008,P0043,39,17,36.0,0.0,8
2025-02-01,S008,P0044,51,16,51.0,0.0,10
2025-02-01,S008,P0045,97,34,0.0,1.0,31
2025-02-01,S008,P0046,61,18,50.0,0.0,17
2025-02-01,S008,P0047,132,84,150.0,0.0,31
2025-02-01,S008,P0048,105,102,135.0,0.0,27
2025-02-01,S008,P0049,62,25,9.0,1.0,22
2025-02-01,S008,P0050,40,16,40.0,0.0,9
2025-02-01,S008,P0051,56,55,87.0,0.0,17
2025-02-01,S008,P0052,51,27,53.0,0.0,11
2025-02-01,S008,P0053,60,53,73.0,0.0,17
2025-02-01,S008,P0054,112,54,68.0,0.0,24
2025-02-01,S008,P0055,73,17,12.0,0.0,19
2025-02-01,S008,P0056,109,46,64.0,0.0,22
2025-02-01,S008,P0057,30,35,43.0,0.0,11
2025-02-01,S008,P0058,22,10,9.0,0.0,6
2025-02-01,S008,P0059,29,23,38.0,0.0,9
2025-02-01,S008,P0060,31,14,35.0,0.0,6
2025-02-01,S008,P0061,65,45,65.0,0.0,15
2025-02-01,S008,P0062,24,23,22.0,0.0,8
2025-02-01,S008,P0063,45,36,27.0,0.0,14
2025-02-01,S008,P0064,63,52,84.0,0.0,15
2025-02-01,S008,P0065,88,65,111.0,0.0,21
2025-02-01,S008,P0066,34,28,41.0,0.0,9
2025-02-01,S008,P0067,101,31,74.0,0.0,20
2025-02-01,S008,P0068,37,30,23.0,0.0,11
2025-02-01,S008,P0069,60,48,72.0,0.0,15
2025-02-01,S008,P0070,57,59,26.0,0.0,20
2025-02-01,S008,P0071,65,40,32.0,0.0,19
2025-02-01,S008,P0072,43,18,25.0,0.0,8
2025-02-01,S008,P0073,50,42,45.0,0.0,17
2025-02-01,S008,P0074,13,11,9.0,0.0,4
2025-02-01,S008,P0075,57,52,18.0,0.0,21
2025-02-01,S008,P0076,64,59,95.0,0.0,18
2025-02-01,S008,P0077,108,52,100.0,0.0,22
2025-02-01,S008,P0078,69,41,69.0,0.0,14
2025-02-01,S008,P0079,44,22,35.0,0.0,12
2025-02-01,S008,P0080,53,21,47.0,0.0,12
2025-02-01,S009,P0001,36,31,50.0,0.0,10
2025-02-01,S009,P0002,65,16,50.0,0.0,18
2025-02-01,S009,P0003,50,28,23.0,0.0,14
2025-02-01,S009,P0004,90,43,79.0,0.0,21
2025-02-01,S009,P0005,79,54,86.0,0.0,18
2025-02-01,S009,P0006,30,11,28.0,0.0,6
2025-02-01,S009,P0007,22,14,17.0,0.0,6
2025-02-01,S009,P0008,74,74,69.0,0.0,20
2025-02-01,S009,P0009,47,50,34.0,0.0,14
2025-02-01,S009,P0010,43,30,59.0,0.0,9
2025-02-01,S009,P0011,36,15,32.0,0.0,8
2025-02-01,S009,P0012,88,17,65.0,0.0,18
2025-02-01,S009,P0013,70,62,65.0,0.0,16
2025-02-01,S009,P0014,46,16,26.0,0.0,11
2025-02-01,S009,P0015,51,37,34.0,0.0,12
2025-02-01,S009,P0016,90,23,73.0,0.0,21
2025-02-01,S009,P0017,36,33,56.0,0.0,9
2025-02-01,S009,P0018,25,30,35.0,0.0,9
2025-02-01,S009,P0019,74,67,101.0,0.0,18
2025-02-01,S009,P0020,20,16,13.0,0.0,6
2025-02-01,S009,P0021,80,56,52.0,0.0,26
2025-02-01,S009,P0022,84,70,57.0,0.0,22
2025-02-01,S009,P0023,25,9,11.0,0.0,7
2025-02-01,S009,P0024,39,29,20.0,0.0,12
2025-02-01,S009,P0025,33,14,31.0,0.0,10
2025-02-01,S009,P0026,44,40,61.0,,11
2025-02-01,S009,P0027,38,23,9.0,0.0,13
2025-02-01,S009,P0028,44,9,22.0,0.0,9
2025-02-01,S009,P0029,68,57,38.0,0.0,26
2025-02-01,S009,P0030,105,55,60.0,0.0,24
2025-02-01,S009,P0031,122,35,76.0,0.0,25
2025-02-01,S009,P0032,118,56,126.0,0.0,24
2025-02-01,S009,P0033,28,17,11.0,0.0,9
2025-02-01,S009,P0034,62,36,28.0,0.0,21
2025-02-01,S009,P0035,26,26,16.0,0.0,9
2025-02-01,S009,P0036,65,42,84.0,0.0,14
2025-02-01,S009,P0037,94,66,118.0,0.0,27
2025-02-01,S009,P0038,56,13,46.0,0.0,14
2025-02-01,S009,P0039,104,24,39.0,0.0,24
2025-02-01,S009,P0040,103,112,102.0,0.0,34
2025-02-01,S009,P0041,158,91,159.0,,31
2025-02-01,S009,P0042,55,52,59.0,0.0,14
2025-02-01,S009,P0043,103,52,77.0,0.0,22
2025-02-01,S009,P0044,139,47,119.0,0.0,31
2025-02-01,S009,P0045,67,39,53.0,0.0,19
2025-02-01,S009,P0046,32,37,25.0,0.0,10
2025-02-01,S009,P0047,118,45,86.0,0.0,28
2025-02-01,S009,P0048,97,93,104.0,0.0,26
2025-02-01,S009,P0049,35,14,11.0,0.0,10
2025-02-01,S009,P0050,36,37,48.0,0.0,10
2025-02-01,S009,P0051,30,18,18.0,0.0,7
2025-02-01,S009,P0052,83,59,71.0,0.0,17
2025-02-01,S009,P0053,39,50,41.0,0.0,14
2025-02-01,S009,P0054,83,68,75.0,0.0,20
2025-02-01,S009,P0055,103,78,114.0,0.0,21
2025-02-01,S009,P0056,93,54,107.0,0.0,24
2025-02-01,S009,P0057,40,30,43.0,0.0,10
2025-02-01,S009,P0058,88,31,91.0,0.0,19
2025-02-01,S009,P0059,28,9,10.0,0.0,7
2025-02-01,S009,P0060,64,31,74.0,0.0,14
